ALICE SUPERIORE;BERLUSCONI SILVIO;FORZA ITALIA;67;;
ALICE SUPERIORE;;ALLEANZA NAZIONALE;59;;
ALICE SUPERIORE;;LEGA NORD;33;;
ALICE SUPERIORE;;UNIONE DI CENTRO;22;;
ALICE SUPERIORE;;FIAMMA TRICOLORE;3;;
ALICE SUPERIORE;;DEM.CRIST.-NUOVO PSI;2;;
ALICE SUPERIORE;;NO EURO;1;;
ALICE SUPERIORE;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
ALICE SUPERIORE;;AMBIENTA-LISTA;0;;
ALMESE;PRODI ROMANO;L'ULIVO;933;;
ALMESE;;FED.DEI VERDI;625;;
ALMESE;;RIFONDAZIONE COMUNISTA;355;;
ALMESE;;COMUNISTI ITALIANI;122;;
ALMESE;;DI PIETRO ITALIA DEI VALORI;78;;
ALMESE;;LA ROSA NEL PUGNO;78;;
ALMESE;;PARTITO PENSIONATI;54;;
ALMESE;;U.D.EUR POPOLARI;14;;
ALMESE;;I SOCIALISTI ;10;;
ALMESE;BERLUSCONI SILVIO;FORZA ITALIA;728;;
ALMESE;;ALLEANZA NAZIONALE;507;;
ALMESE;;LEGA NORD;261;;
ALMESE;;UNIONE DI CENTRO;233;;
ALMESE;;FIAMMA TRICOLORE;24;;
ALMESE;;ALTERNATIVA SOCIALE MUSSOLINI;16;;
ALMESE;;NO EURO;15;;
ALMESE;;AMBIENTA-LISTA;14;;
ALMESE;;DEM.CRIST.-NUOVO PSI;11;;
ALPETTE;PRODI ROMANO;L'ULIVO;37;;
ALPETTE;;RIFONDAZIONE COMUNISTA;19;;
ALPETTE;;COMUNISTI ITALIANI;9;;
ALPETTE;;LA ROSA NEL PUGNO;5;;
ALPETTE;;DI PIETRO ITALIA DEI VALORI;3;;
ALPETTE;;FED.DEI VERDI;3;;
ALPETTE;;PARTITO PENSIONATI;1;;
ALPETTE;;I SOCIALISTI ;0;;
ALPETTE;;U.D.EUR POPOLARI;0;;
ALPETTE;BERLUSCONI SILVIO;UNIONE DI CENTRO;42;;
ALPETTE;;FORZA ITALIA;32;;
ALPETTE;;ALLEANZA NAZIONALE;19;;
ALPETTE;;LEGA NORD;10;;
ALPETTE;;DEM.CRIST.-NUOVO PSI;2;;
ALPETTE;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
ALPETTE;;AMBIENTA-LISTA;1;;
ALPETTE;;FIAMMA TRICOLORE;0;;
ALPETTE;;NO EURO;0;;
ALPIGNANO;PRODI ROMANO;L'ULIVO;4442;;
ALPIGNANO;;RIFONDAZIONE COMUNISTA;862;;
ALPIGNANO;;FED.DEI VERDI;494;;
ALPIGNANO;;COMUNISTI ITALIANI;449;;
ALPIGNANO;;DI PIETRO ITALIA DEI VALORI;353;;
ALPIGNANO;;LA ROSA NEL PUGNO;303;;
ALPIGNANO;;PARTITO PENSIONATI;119;;
ALPIGNANO;;U.D.EUR POPOLARI;28;;
ALPIGNANO;;I SOCIALISTI ;23;;
ALPIGNANO;BERLUSCONI SILVIO;FORZA ITALIA;2137;;
ALPIGNANO;;ALLEANZA NAZIONALE;1476;;
ALPIGNANO;;UNIONE DI CENTRO;533;;
ALPIGNANO;;LEGA NORD;446;;
ALPIGNANO;;ALTERNATIVA SOCIALE MUSSOLINI;92;;
ALPIGNANO;;FIAMMA TRICOLORE;68;;
ALPIGNANO;;AMBIENTA-LISTA;39;;
ALPIGNANO;;DEM.CRIST.-NUOVO PSI;37;;
ALPIGNANO;;NO EURO;36;;
ANDEZENO;PRODI ROMANO;L'ULIVO;265;;
ANDEZENO;;RIFONDAZIONE COMUNISTA;73;;
ANDEZENO;;COMUNISTI ITALIANI;43;;
ANDEZENO;;FED.DEI VERDI;32;;
ANDEZENO;;DI PIETRO ITALIA DEI VALORI;32;;
ANDEZENO;;LA ROSA NEL PUGNO;24;;
ANDEZENO;;PARTITO PENSIONATI;18;;
ANDEZENO;;I SOCIALISTI ;6;;
ANDEZENO;;U.D.EUR POPOLARI;4;;
ANDEZENO;BERLUSCONI SILVIO;FORZA ITALIA;367;;
ANDEZENO;;ALLEANZA NAZIONALE;198;;
ANDEZENO;;UNIONE DI CENTRO;103;;
ANDEZENO;;LEGA NORD;100;;
ANDEZENO;;DEM.CRIST.-NUOVO PSI;10;;
ANDEZENO;;ALTERNATIVA SOCIALE MUSSOLINI;7;;
ANDEZENO;;AMBIENTA-LISTA;3;;
ANDEZENO;;NO EURO;3;;
ANDEZENO;;FIAMMA TRICOLORE;2;;
ANDRATE;PRODI ROMANO;L'ULIVO;84;;
ANDRATE;;RIFONDAZIONE COMUNISTA;25;;
ANDRATE;;FED.DEI VERDI;13;;
ANDRATE;;LA ROSA NEL PUGNO;12;;
ANDRATE;;COMUNISTI ITALIANI;8;;
ANDRATE;;PARTITO PENSIONATI;5;;
ANDRATE;;DI PIETRO ITALIA DEI VALORI;4;;
ANDRATE;;U.D.EUR POPOLARI;1;;
ANDRATE;;I SOCIALISTI ;1;;
ANDRATE;BERLUSCONI SILVIO;FORZA ITALIA;51;;
ANDRATE;;ALLEANZA NAZIONALE;45;;
ANDRATE;;LEGA NORD;29;;
ANDRATE;;UNIONE DI CENTRO;23;;
ANDRATE;;FIAMMA TRICOLORE;4;;
ANDRATE;;DEM.CRIST.-NUOVO PSI;2;;
ANDRATE;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
ANDRATE;;AMBIENTA-LISTA;0;;
ANDRATE;;NO EURO;0;;
ANGROGNA;PRODI ROMANO;L'ULIVO;152;;
ANGROGNA;;RIFONDAZIONE COMUNISTA;63;;
ANGROGNA;;COMUNISTI ITALIANI;23;;
ANGROGNA;;LA ROSA NEL PUGNO;22;;
ANGROGNA;;FED.DEI VERDI;21;;
ANGROGNA;;DI PIETRO ITALIA DEI VALORI;13;;
ANGROGNA;;PARTITO PENSIONATI;2;;
ANGROGNA;;I SOCIALISTI ;2;;
ANGROGNA;;U.D.EUR POPOLARI;0;;
ANGROGNA;BERLUSCONI SILVIO;FORZA ITALIA;88;;
ANGROGNA;;ALLEANZA NAZIONALE;38;;
ANGROGNA;;LEGA NORD;36;;
ANGROGNA;;UNIONE DI CENTRO;22;;
ANGROGNA;;AMBIENTA-LISTA;5;;
ANGROGNA;;ALTERNATIVA SOCIALE MUSSOLINI;2;;
ANGROGNA;;FIAMMA TRICOLORE;2;;
ANGROGNA;;NO EURO;1;;
ANGROGNA;;DEM.CRIST.-NUOVO PSI;1;;
ARIGNANO;PRODI ROMANO;L'ULIVO;138;;
ARIGNANO;;RIFONDAZIONE COMUNISTA;34;;
ARIGNANO;;DI PIETRO ITALIA DEI VALORI;15;;
ARIGNANO;;FED.DEI VERDI;13;;
ARIGNANO;;COMUNISTI ITALIANI;13;;
ARIGNANO;;LA ROSA NEL PUGNO;12;;
ARIGNANO;;U.D.EUR POPOLARI;3;;
ARIGNANO;;PARTITO PENSIONATI;3;;
ARIGNANO;;I SOCIALISTI ;2;;
ARIGNANO;BERLUSCONI SILVIO;FORZA ITALIA;195;;
ARIGNANO;;ALLEANZA NAZIONALE;114;;
ARIGNANO;;LEGA NORD;64;;
ARIGNANO;;UNIONE DI CENTRO;62;;
ARIGNANO;;ALTERNATIVA SOCIALE MUSSOLINI;8;;
ARIGNANO;;NO EURO;5;;
ARIGNANO;;DEM.CRIST.-NUOVO PSI;2;;
ARIGNANO;;FIAMMA TRICOLORE;2;;
ARIGNANO;;AMBIENTA-LISTA;1;;
AVIGLIANA;PRODI ROMANO;L'ULIVO;2386;;
AVIGLIANA;;FED.DEI VERDI;607;;
AVIGLIANA;;RIFONDAZIONE COMUNISTA;546;;
AVIGLIANA;;COMUNISTI ITALIANI;250;;
AVIGLIANA;;DI PIETRO ITALIA DEI VALORI;201;;
AVIGLIANA;;LA ROSA NEL PUGNO;201;;
AVIGLIANA;;PARTITO PENSIONATI;88;;
AVIGLIANA;;U.D.EUR POPOLARI;21;;
AVIGLIANA;;I SOCIALISTI ;14;;
AVIGLIANA;BERLUSCONI SILVIO;FORZA ITALIA;1751;;
AVIGLIANA;;ALLEANZA NAZIONALE;971;;
AVIGLIANA;;LEGA NORD;390;;
AVIGLIANA;;UNIONE DI CENTRO;364;;
AVIGLIANA;;DEM.CRIST.-NUOVO PSI;43;;
AVIGLIANA;;ALTERNATIVA SOCIALE MUSSOLINI;42;;
AVIGLIANA;;FIAMMA TRICOLORE;36;;
AVIGLIANA;;NO EURO;28;;
AVIGLIANA;;AMBIENTA-LISTA;26;;
AZEGLIO;PRODI ROMANO;L'ULIVO;224;;
AZEGLIO;;RIFONDAZIONE COMUNISTA;50;;
AZEGLIO;;LA ROSA NEL PUGNO;28;;
AZEGLIO;;DI PIETRO ITALIA DEI VALORI;23;;
AZEGLIO;;FED.DEI VERDI;20;;
AZEGLIO;;COMUNISTI ITALIANI;19;;
AZEGLIO;;PARTITO PENSIONATI;16;;
AZEGLIO;;I SOCIALISTI ;1;;
AZEGLIO;;U.D.EUR POPOLARI;0;;
AZEGLIO;BERLUSCONI SILVIO;FORZA ITALIA;199;;
AZEGLIO;;ALLEANZA NAZIONALE;121;;
AZEGLIO;;LEGA NORD;80;;
AZEGLIO;;UNIONE DI CENTRO;54;;
AZEGLIO;;DEM.CRIST.-NUOVO PSI;5;;
AZEGLIO;;FIAMMA TRICOLORE;4;;
AZEGLIO;;AMBIENTA-LISTA;1;;
AZEGLIO;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
AZEGLIO;;NO EURO;0;;
BAIRO;PRODI ROMANO;L'ULIVO;119;;
BAIRO;;LA ROSA NEL PUGNO;35;;
BAIRO;;RIFONDAZIONE COMUNISTA;26;;
BAIRO;;PARTITO PENSIONATI;13;;
BAIRO;;COMUNISTI ITALIANI;10;;
BAIRO;;DI PIETRO ITALIA DEI VALORI;10;;
BAIRO;;FED.DEI VERDI;8;;
BAIRO;;U.D.EUR POPOLARI;4;;
BAIRO;;I SOCIALISTI ;1;;
BAIRO;BERLUSCONI SILVIO;FORZA ITALIA;124;;
BAIRO;;ALLEANZA NAZIONALE;67;;
BAIRO;;LEGA NORD;42;;
BAIRO;;UNIONE DI CENTRO;38;;
BAIRO;;ALTERNATIVA SOCIALE MUSSOLINI;7;;
BAIRO;;DEM.CRIST.-NUOVO PSI;5;;
BAIRO;;FIAMMA TRICOLORE;5;;
BAIRO;;AMBIENTA-LISTA;3;;
BAIRO;;NO EURO;1;;
BALANGERO;PRODI ROMANO;L'ULIVO;622;;
BALANGERO;;RIFONDAZIONE COMUNISTA;122;;
BALANGERO;;COMUNISTI ITALIANI;84;;
BALANGERO;;DI PIETRO ITALIA DEI VALORI;61;;
BALANGERO;;FED.DEI VERDI;54;;
BALANGERO;;LA ROSA NEL PUGNO;37;;
BALANGERO;;PARTITO PENSIONATI;34;;
BALANGERO;;I SOCIALISTI ;13;;
BALANGERO;;U.D.EUR POPOLARI;7;;
BALANGERO;BERLUSCONI SILVIO;FORZA ITALIA;417;;
BALANGERO;;ALLEANZA NAZIONALE;266;;
BALANGERO;;UNIONE DI CENTRO;169;;
BALANGERO;;LEGA NORD;153;;
BALANGERO;;ALTERNATIVA SOCIALE MUSSOLINI;19;;
BALANGERO;;FIAMMA TRICOLORE;13;;
BALANGERO;;NO EURO;10;;
BALANGERO;;DEM.CRIST.-NUOVO PSI;6;;
BALANGERO;;AMBIENTA-LISTA;2;;
BALDISSERO CANAVESE;PRODI ROMANO;L'ULIVO;88;;
BALDISSERO CANAVESE;;FED.DEI VERDI;34;;
BALDISSERO CANAVESE;;RIFONDAZIONE COMUNISTA;29;;
BALDISSERO CANAVESE;;LA ROSA NEL PUGNO;11;;
BALDISSERO CANAVESE;;COMUNISTI ITALIANI;8;;
BALDISSERO CANAVESE;;DI PIETRO ITALIA DEI VALORI;6;;
BALDISSERO CANAVESE;;U.D.EUR POPOLARI;2;;
BALDISSERO CANAVESE;;PARTITO PENSIONATI;2;;
BALDISSERO CANAVESE;;I SOCIALISTI ;1;;
BALDISSERO CANAVESE;BERLUSCONI SILVIO;FORZA ITALIA;91;;
BALDISSERO CANAVESE;;ALLEANZA NAZIONALE;60;;
BALDISSERO CANAVESE;;LEGA NORD;29;;
BALDISSERO CANAVESE;;UNIONE DI CENTRO;11;;
BALDISSERO CANAVESE;;FIAMMA TRICOLORE;4;;
BALDISSERO CANAVESE;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
BALDISSERO CANAVESE;;AMBIENTA-LISTA;1;;
BALDISSERO CANAVESE;;NO EURO;0;;
BALDISSERO CANAVESE;;DEM.CRIST.-NUOVO PSI;0;;
BALDISSERO TORINESE;PRODI ROMANO;L'ULIVO;696;;
BALDISSERO TORINESE;;RIFONDAZIONE COMUNISTA;123;;
BALDISSERO TORINESE;;LA ROSA NEL PUGNO;74;;
BALDISSERO TORINESE;;FED.DEI VERDI;65;;
BALDISSERO TORINESE;;DI PIETRO ITALIA DEI VALORI;49;;
BALDISSERO TORINESE;;COMUNISTI ITALIANI;37;;
BALDISSERO TORINESE;;PARTITO PENSIONATI;23;;
BALDISSERO TORINESE;;U.D.EUR POPOLARI;8;;
BALDISSERO TORINESE;;I SOCIALISTI ;3;;
BALDISSERO TORINESE;BERLUSCONI SILVIO;FORZA ITALIA;575;;
BALDISSERO TORINESE;;ALLEANZA NAZIONALE;410;;
BALDISSERO TORINESE;;UNIONE DI CENTRO;170;;
BALDISSERO TORINESE;;LEGA NORD;157;;
BALDISSERO TORINESE;;ALTERNATIVA SOCIALE MUSSOLINI;16;;
BALDISSERO TORINESE;;FIAMMA TRICOLORE;13;;
BALDISSERO TORINESE;;DEM.CRIST.-NUOVO PSI;9;;
BALDISSERO TORINESE;;AMBIENTA-LISTA;7;;
BALDISSERO TORINESE;;NO EURO;6;;
BALME;PRODI ROMANO;L'ULIVO;18;;
BALME;;RIFONDAZIONE COMUNISTA;4;;
BALME;;DI PIETRO ITALIA DEI VALORI;4;;
BALME;;COMUNISTI ITALIANI;3;;
BALME;;FED.DEI VERDI;2;;
BALME;;I SOCIALISTI ;0;;
BALME;;U.D.EUR POPOLARI;0;;
BALME;;LA ROSA NEL PUGNO;0;;
BALME;;PARTITO PENSIONATI;0;;
BALME;BERLUSCONI SILVIO;LEGA NORD;11;;
BALME;;FORZA ITALIA;10;;
BALME;;UNIONE DI CENTRO;9;;
BALME;;ALLEANZA NAZIONALE;9;;
BALME;;ALTERNATIVA SOCIALE MUSSOLINI;1;;
BALME;;AMBIENTA-LISTA;0;;
BALME;;FIAMMA TRICOLORE;0;;
BALME;;NO EURO;0;;
BALME;;DEM.CRIST.-NUOVO PSI;0;;
BANCHETTE;PRODI ROMANO;L'ULIVO;911;;
BANCHETTE;;RIFONDAZIONE COMUNISTA;140;;
BANCHETTE;;LA ROSA NEL PUGNO;89;;
BANCHETTE;;DI PIETRO ITALIA DEI VALORI;69;;
BANCHETTE;;COMUNISTI ITALIANI;60;;
BANCHETTE;;FED.DEI VERDI;56;;
BANCHETTE;;PARTITO PENSIONATI;19;;
BANCHETTE;;U.D.EUR POPOLARI;5;;
BANCHETTE;;I SOCIALISTI ;3;;
BANCHETTE;BERLUSCONI SILVIO;FORZA ITALIA;414;;
BANCHETTE;;ALLEANZA NAZIONALE;262;;
BANCHETTE;;UNIONE DI CENTRO;108;;
BANCHETTE;;LEGA NORD;101;;
BANCHETTE;;ALTERNATIVA SOCIALE MUSSOLINI;12;;
BANCHETTE;;FIAMMA TRICOLORE;12;;
BANCHETTE;;DEM.CRIST.-NUOVO PSI;10;;
BANCHETTE;;AMBIENTA-LISTA;6;;
BANCHETTE;;NO EURO;4;;
BARBANIA;PRODI ROMANO;L'ULIVO;238;;
BARBANIA;;RIFONDAZIONE COMUNISTA;33;;
BARBANIA;;LA ROSA NEL PUGNO;30;;
BARBANIA;;COMUNISTI ITALIANI;26;;
BARBANIA;;DI PIETRO ITALIA DEI VALORI;25;;
BARBANIA;;FED.DEI VERDI;17;;
BARBANIA;;PARTITO PENSIONATI;10;;
BARBANIA;;I SOCIALISTI ;4;;
BARBANIA;;U.D.EUR POPOLARI;2;;
BARBANIA;BERLUSCONI SILVIO;FORZA ITALIA;293;;
BARBANIA;;ALLEANZA NAZIONALE;135;;
BARBANIA;;LEGA NORD;90;;
BARBANIA;;UNIONE DI CENTRO;83;;
BARBANIA;;ALTERNATIVA SOCIALE MUSSOLINI;8;;
BARBANIA;;FIAMMA TRICOLORE;8;;
BARBANIA;;DEM.CRIST.-NUOVO PSI;4;;
BARBANIA;;NO EURO;3;;
BARBANIA;;AMBIENTA-LISTA;2;;
BARDONECCHIA;PRODI ROMANO;L'ULIVO;361;;
BARDONECCHIA;;FED.DEI VERDI;76;;
BARDONECCHIA;;RIFONDAZIONE COMUNISTA;69;;
BARDONECCHIA;;LA ROSA NEL PUGNO;40;;
BARDONECCHIA;;DI PIETRO ITALIA DEI VALORI;39;;
BARDONECCHIA;;PARTITO PENSIONATI;27;;
BARDONECCHIA;;COMUNISTI ITALIANI;26;;
BARDONECCHIA;;U.D.EUR POPOLARI;7;;
BARDONECCHIA;;I SOCIALISTI ;1;;
BARDONECCHIA;BERLUSCONI SILVIO;FORZA ITALIA;638;;
BARDONECCHIA;;ALLEANZA NAZIONALE;425;;
BARDONECCHIA;;UNIONE DI CENTRO;156;;
BARDONECCHIA;;LEGA NORD;123;;
BARDONECCHIA;;ALTERNATIVA SOCIALE MUSSOLINI;18;;
BARDONECCHIA;;FIAMMA TRICOLORE;15;;
BARDONECCHIA;;AMBIENTA-LISTA;12;;
BARDONECCHIA;;DEM.CRIST.-NUOVO PSI;9;;
BARDONECCHIA;;NO EURO;4;;
BARONE CANAVESE;PRODI ROMANO;L'ULIVO;172;;
BARONE CANAVESE;;RIFONDAZIONE COMUNISTA;15;;
BARONE CANAVESE;;LA ROSA NEL PUGNO;11;;
BARONE CANAVESE;;DI PIETRO ITALIA DEI VALORI;10;;
BARONE CANAVESE;;PARTITO PENSIONATI;8;;
BARONE CANAVESE;;COMUNISTI ITALIANI;6;;
BARONE CANAVESE;;FED.DEI VERDI;4;;
BARONE CANAVESE;;U.D.EUR POPOLARI;2;;
BARONE CANAVESE;;I SOCIALISTI ;1;;
BARONE CANAVESE;BERLUSCONI SILVIO;FORZA ITALIA;68;;
BARONE CANAVESE;;LEGA NORD;39;;
BARONE CANAVESE;;ALLEANZA NAZIONALE;36;;
BARONE CANAVESE;;UNIONE DI CENTRO;35;;
BARONE CANAVESE;;ALTERNATIVA SOCIALE MUSSOLINI;4;;
BARONE CANAVESE;;DEM.CRIST.-NUOVO PSI;2;;
BARONE CANAVESE;;FIAMMA TRICOLORE;1;;
BARONE CANAVESE;;AMBIENTA-LISTA;0;;
BARONE CANAVESE;;NO EURO;0;;
BEINASCO;PRODI ROMANO;L'ULIVO;5242;;
BEINASCO;;RIFONDAZIONE COMUNISTA;1027;;
BEINASCO;;COMUNISTI ITALIANI;558;;
BEINASCO;;DI PIETRO ITALIA DEI VALORI;391;;
BEINASCO;;LA ROSA NEL PUGNO;346;;
BEINASCO;;FED.DEI VERDI;312;;
BEINASCO;;PARTITO PENSIONATI;181;;
BEINASCO;;I SOCIALISTI ;49;;
BEINASCO;;U.D.EUR POPOLARI;46;;
BEINASCO;BERLUSCONI SILVIO;FORZA ITALIA;2046;;
BEINASCO;;ALLEANZA NAZIONALE;1390;;
BEINASCO;;UNIONE DI CENTRO;651;;
BEINASCO;;LEGA NORD;367;;
BEINASCO;;FIAMMA TRICOLORE;80;;
BEINASCO;;ALTERNATIVA SOCIALE MUSSOLINI;63;;
BEINASCO;;DEM.CRIST.-NUOVO PSI;61;;
BEINASCO;;NO EURO;38;;
BEINASCO;;AMBIENTA-LISTA;36;;
BIBIANA;PRODI ROMANO;L'ULIVO;545;;
BIBIANA;;RIFONDAZIONE COMUNISTA;80;;
BIBIANA;;DI PIETRO ITALIA DEI VALORI;58;;
BIBIANA;;FED.DEI VERDI;49;;
BIBIANA;;COMUNISTI ITALIANI;48;;
BIBIANA;;LA ROSA NEL PUGNO;41;;
BIBIANA;;PARTITO PENSIONATI;26;;
BIBIANA;;I SOCIALISTI ;8;;
BIBIANA;;U.D.EUR POPOLARI;4;;
BIBIANA;BERLUSCONI SILVIO;FORZA ITALIA;564;;
BIBIANA;;ALLEANZA NAZIONALE;197;;
BIBIANA;;LEGA NORD;157;;
BIBIANA;;UNIONE DI CENTRO;135;;
BIBIANA;;DEM.CRIST.-NUOVO PSI;9;;
BIBIANA;;FIAMMA TRICOLORE;9;;
BIBIANA;;AMBIENTA-LISTA;8;;
BIBIANA;;NO EURO;5;;
BIBIANA;;ALTERNATIVA SOCIALE MUSSOLINI;5;;
BOBBIO PELLICE;PRODI ROMANO;L'ULIVO;157;;
BOBBIO PELLICE;;LA ROSA NEL PUGNO;29;;
BOBBIO PELLICE;;COMUNISTI ITALIANI;17;;
BOBBIO PELLICE;;RIFONDAZIONE COMUNISTA;16;;
BOBBIO PELLICE;;PARTITO PENSIONATI;9;;
BOBBIO PELLICE;;FED.DEI VERDI;8;;
BOBBIO PELLICE;;DI PIETRO ITALIA DEI VALORI;7;;
BOBBIO PELLICE;;I SOCIALISTI ;1;;
BOBBIO PELLICE;;U.D.EUR POPOLARI;0;;
BOBBIO PELLICE;BERLUSCONI SILVIO;FORZA ITALIA;57;;
BOBBIO PELLICE;;ALLEANZA NAZIONALE;35;;
BOBBIO PELLICE;;LEGA NORD;23;;
BOBBIO PELLICE;;UNIONE DI CENTRO;14;;
BOBBIO PELLICE;;NO EURO;3;;
BOBBIO PELLICE;;FIAMMA TRICOLORE;2;;
BOBBIO PELLICE;;DEM.CRIST.-NUOVO PSI;1;;
BOBBIO PELLICE;;AMBIENTA-LISTA;1;;
BOBBIO PELLICE;;ALTERNATIVA SOCIALE MUSSOLINI;0;;
BOLLENGO;PRODI ROMANO;L'ULIVO;327;;
BOLLENGO;;LA ROSA NEL PUGNO;144;;
BOLLENGO;;RIFONDAZIONE COMUNISTA;48;;
BOLLENGO;;DI PIETRO ITALIA DEI VALORI;38;;
BOLLENGO;;COMUNISTI ITALIANI;37;;
BOLLENGO;;FED.DEI VERDI;19;;
BOLLENGO;;PARTITO PENSIONATI;15;;
BOLLENGO;;I SOCIALISTI ;3;;
BOLLENGO;;U.D.EUR POPOLARI;1;;
BOLLENGO;BERLUSCONI SILVIO;FORZA ITALIA;381;;
BOLLENGO;;ALLEANZA NAZIONALE;164;;
BOLLENGO;;LEGA NORD;104;;
BOLLENGO;;UNIONE DI CENTRO;66;;
BOLLENGO;;FIAMMA TRICOLORE;11;;
BOLLENGO;;DEM.CRIST.-NUOVO PSI;10;;
BOLLENGO;;ALTERNATIVA SOCIALE MUSSOLINI;9;;
BOLLENGO;;AMBIENTA-LISTA;6;;
BOLLENGO;;NO EURO;3;;
BORGARO TORINESE;PRODI ROMANO;L'ULIVO;3486;;
BORGARO TORINESE;;RIFONDAZIONE COMUNISTA;699;;
BORGARO TORINESE;;COMUNISTI ITALIANI;346;;
BORGARO TORINESE;;LA ROSA NEL PUGNO;275;;
BORGARO TORINESE;;DI PIETRO ITALIA DEI VALORI;244;;
