ACQUI TERME ;16892;14048;167;472;
ALBERA LIGURE ;302;235;8;16;
ALESSANDRIA ;73763;60668;498;1725;
ALFIANO NATTA ;665;539;13;25;
ALICE BEL COLLE ;645;537;9;16;
ALLUVIONI CAMBIO' ;857;728;11;29;
ALTAVILLA MONFERRATO ;409;353;4;9;
ALZANO SCRIVIA ;335;298;4;11;
ARQUATA SCRIVIA ;4970;4269;39;129;
AVOLASCA ;253;204;3;3;
BALZOLA ;1261;1103;23;45;
BASALUZZO ;1616;1367;17;49;
BASSIGNANA ;1460;1252;20;43;
BELFORTE MONFERRATO ;377;344;1;5;
BERGAMASCO ;635;557;7;21;
BERZANO DI TORTONA ;125;106;1;1;
BISTAGNO ;1495;1260;22;67;
BORGHETTO DI BORBERA ;1662;1414;21;53;
BORGORATTO ALESSANDRINO ;524;458;3;18;
BORGO SAN MARTINO ;1112;950;21;41;
BOSCO MARENGO ;2113;1803;24;56;
BOSIO ;1008;862;9;31;
BOZZOLE ;289;268;4;10;
BRIGNANO FRASCATA ;439;379;5;13;
CABELLA LIGURE ;539;432;8;16;
CAMAGNA MONFERRATO ;484;409;13;20;
CAMINO ;678;577;8;22;
CANTALUPO LIGURE ;495;397;7;17;
CAPRIATA D'ORBA ;1581;1368;14;26;
CARBONARA SCRIVIA ;833;728;5;26;
CARENTINO ;267;225;2;4;
CAREZZANO ;393;320;5;10;
CARPENETO ;806;683;11;30;
CARREGA LIGURE ;108;72;3;4;
CARROSIO ;392;340;4;13;
CARTOSIO ;663;542;11;32;
CASAL CERMELLI ;970;821;5;26;
CASALEGGIO BOIRO ;334;301;10;17;
CASALE MONFERRATO ;29243;24538;277;772;
CASALNOCETO ;761;641;14;21;
CASASCO ;122;101;4;5;
CASSANO SPINOLA ;1573;1336;14;37;
CASSINE ;2504;2044;27;79;
CASSINELLE ;748;609;7;20;
CASTELLANIA ;87;71;0;0;
CASTELLAR GUIDOBONO ;333;306;4;7;
CASTELLAZZO BORMIDA ;3643;2993;31;112;
CASTELLETTO D'ERRO ;129;102;1;4;
CASTELLETTO D'ORBA ;1657;1425;16;38;
CASTELLETTO MERLI ;421;348;4;14;
CASTELLETTO MONFERRATO ;1254;1119;10;27;
CASTELNUOVO BORMIDA ;578;464;7;23;
CASTELNUOVO SCRIVIA ;4656;3961;49;129;
CASTELSPINA ;375;302;0;6;
CAVATORE ;256;201;2;8;
CELLA MONTE ;454;406;4;9;
CERESETO ;401;361;5;17;
CERRETO GRUE ;312;280;2;3;
CERRINA ;1302;1098;15;35;
CONIOLO ;377;339;5;9;
CONZANO ;833;723;10;25;
COSTA VESCOVATO ;298;247;0;5;
CREMOLINO ;898;774;7;27;
CUCCARO MONFERRATO ;310;256;4;11;
DENICE ;182;157;8;10;
DERNICE ;220;181;7;11;
FABBRICA CURONE ;685;542;7;11;
FELIZZANO ;1958;1711;23;70;
FRACONALTO ;299;243;3;15;
FRANCAVILLA BISIO ;405;354;7;9;
FRASCARO ;391;314;4;16;
FRASSINELLO MONFERRATO ;462;408;13;24;
FRASSINETO PO ;1199;1024;19;53;
FRESONARA ;608;527;8;16;
FRUGAROLO ;1656;1404;9;42;
FUBINE ;1325;1104;27;48;
GABIANO ;1078;860;21;42;
GAMALERO ;684;575;5;16;
GARBAGNA ;605;523;9;14;
GAVAZZANA ;118;103;1;3;
GAVI ;3844;3291;44;110;
GIAROLE ;596;519;13;25;
GREMIASCO ;318;257;5;9;
GROGNARDO ;286;224;3;5;
GRONDONA ;475;393;1;7;
GUAZZORA ;272;233;5;11;
ISOLA SANT'ANTONIO ;621;549;9;15;
LERMA ;726;619;8;12;
LU ;1038;879;18;47;
MALVICINO ;102;85;2;6;
MASIO ;1258;1074;22;38;
MELAZZO ;1026;850;7;28;
MERANA ;161;130;3;8;
MIRABELLO MONFERRATO ;1151;965;6;23;
MOLARE ;1832;1588;20;53;
MOLINO DEI TORTI ;603;539;10;28;
MOMBELLO MONFERRATO ;950;784;11;26;
MOMPERONE ;193;166;0;2;
MONCESTINO ;192;168;1;4;
MONGIARDINO LIGURE ;179;127;3;3;
MONLEALE ;535;462;9;15;
MONTACUTO ;310;248;4;5;
MONTALDEO ;273;227;2;6;
MONTALDO BORMIDA ;585;470;14;18;
MONTE CASTELLO ;311;267;6;18;
MONTECHIARO D'ACQUI ;493;417;4;11;
MONTEGIOCO ;266;213;3;9;
MONTEMARZINO ;318;253;3;9;
MORANO SUL PO ;1299;1119;12;32;
MORBELLO ;406;322;6;9;
MORNESE ;609;532;4;6;
MORSASCO ;602;516;9;15;
MURISENGO ;1291;1090;25;56;
NOVI LIGURE ;23060;19394;171;493;
OCCIMIANO ;1078;947;15;37;
ODALENGO GRANDE ;488;359;11;18;
ODALENGO PICCOLO ;226;199;3;7;
OLIVOLA ;126;104;1;5;
ORSARA BORMIDA ;361;300;0;7;
OTTIGLIO ;572;463;11;17;
OVADA ;9890;8493;73;228;
OVIGLIO ;1079;927;4;27;
OZZANO MONFERRATO ;1326;1103;22;40;
PADERNA ;212;183;3;5;
PARETO ;580;459;8;13;
PARODI LIGURE ;659;520;1;12;
PASTURANA ;907;787;8;19;
PECETTO DI VALENZA ;1093;957;10;22;
PIETRA MARAZZI ;779;671;9;19;
PIOVERA ;658;580;6;23;
POMARO MONFERRATO ;348;301;3;14;
PONTECURONE ;3167;2712;29;75;
PONTESTURA ;1302;1090;11;32;
PONTI ;609;491;8;14;
PONZANO MONFERRATO ;332;276;12;18;
PONZONE ;1090;822;13;32;
POZZOL GROPPO ;347;312;4;8;
POZZOLO FORMIGARO ;3946;3331;35;89;
PRASCO ;436;369;7;14;
PREDOSA ;1729;1475;15;46;
QUARGNENTO ;1118;949;6;29;
QUATTORDIO ;1437;1268;22;45;
RICALDONE ;528;448;13;23;
RIVALTA BORMIDA ;1213;1026;10;41;
RIVARONE ;340;293;1;6;
ROCCAFORTE LIGURE ;161;127;3;3;
ROCCA GRIMALDA ;1242;1051;8;28;
ROCCHETTA LIGURE ;199;163;1;5;
ROSIGNANO MONFERRATO ;1379;1179;16;36;
SALA MONFERRATO ;385;345;8;19;
SALE ;3548;2898;34;117;
SAN CRISTOFORO ;515;465;5;10;
SAN GIORGIO MONFERRATO ;1073;918;9;19;
SAN SALVATORE MONFERRATO ;3862;3278;38;93;
SAN SEBASTIANO CURONE ;458;371;4;10;
SANT'AGATA FOSSILI ;368;309;4;13;
SARDIGLIANO ;378;311;5;7;
SAREZZANO ;1010;865;17;39;
SERRALUNGA DI CREA ;527;459;5;9;
SERRAVALLE SCRIVIA ;4823;3995;36;96;
SEZZADIO ;1061;887;12;28;
SILVANO D'ORBA ;1565;1369;16;31;
SOLERO ;1413;1220;15;45;
SOLONGHELLO ;197;157;6;9;
SPIGNO MONFERRATO ;1023;809;18;29;
SPINETO SCRIVIA ;268;232;2;2;
STAZZANO ;1861;1585;23;57;
STREVI ;1602;1288;17;51;
TAGLIOLO MONFERRATO ;1265;1128;12;30;
TASSAROLO ;499;439;12;21;
TERRUGGIA ;675;585;7;22;
TERZO ;750;631;3;24;
TICINETO ;1168;1012;16;47;
TORTONA ;21780;18352;147;458;
TREVILLE ;232;196;2;8;
TRISOBBIO ;574;491;7;16;
VALENZA ;16835;14437;130;368;
VALMACCA ;923;784;8;22;
VIGNALE MONFERRATO ;894;737;10;31;
VIGNOLE BORBERA ;1788;1505;22;54;
VIGUZZOLO ;2525;2219;31;70;
VILLADEATI ;426;337;5;10;
VILLALVERNIA ;793;701;7;16;
VILLAMIROGLIO ;313;244;2;6;
VILLANOVA MONFERRATO ;1514;1325;16;35;
VILLAROMAGNANO ;644;562;8;17;
VISONE ;976;820;8;30;
VOLPEDO ;995;877;8;15;
VOLPEGLINO ;138;124;4;4;
VOLTAGGIO ;673;583;9;12;
AGLIANO TERME ;1417;1186;31;52;
ALBUGNANO ;379;309;5;15;
ANTIGNANO ;864;736;15;36;
ARAMENGO ;531;437;6;14;
ASTI ;59033;48273;418;1430;
AZZANO D'ASTI ;332;291;3;10;
BALDICHIERI D'ASTI ;773;672;15;30;
BELVEGLIO ;260;216;3;3;
BERZANO DI SAN PIETRO ;328;269;3;11;
BRUNO ;320;280;3;9;
BUBBIO ;764;657;11;33;
BUTTIGLIERA D'ASTI ;1776;1530;20;57;
CALAMANDRANA ;1297;1126;32;56;
CALLIANO ;1194;974;27;54;
CALOSSO ;1067;908;21;40;
CAMERANO CASASCO ;408;351;9;12;
CANELLI ;8159;6779;80;218;
CANTARANA ;714;614;8;32;
CAPRIGLIO ;250;215;0;5;
CASORZO ;572;488;7;26;
CASSINASCO ;486;412;3;19;
CASTAGNOLE DELLE LANZE ;2942;2470;37;110;
CASTAGNOLE MONFERRATO ;1044;820;7;21;
CASTEL BOGLIONE ;518;447;6;14;
CASTELL'ALFERO ;2264;1954;27;79;
CASTELLERO ;254;213;2;7;
CASTELLETTO MOLINA ;136;117;6;7;
CASTELLO DI ANNONE ;1500;1256;23;62;
CASTELNUOVO BELBO ;750;629;12;25;
CASTELNUOVO CALCEA ;661;544;17;29;
CASTELNUOVO DON BOSCO ;2532;2076;29;78;
CASTEL ROCCHERO ;301;249;6;10;
CELLARENGO ;542;480;3;12;
CELLE ENOMONDO ;399;324;6;8;
CERRETO D'ASTI ;228;181;0;3;
CERRO TANARO ;507;441;6;15;
CESSOLE ;347;283;9;20;
CHIUSANO D'ASTI ;213;186;4;10;
CINAGLIO ;387;326;9;11;
CISTERNA D'ASTI ;982;858;12;36;
COAZZOLO ;229;205;3;4;
COCCONATO ;1274;1041;20;35;
CORSIONE ;159;132;3;9;
CORTANDONE ;251;203;3;8;
CORTANZE ;224;190;5;10;
CORTAZZONE ;530;449;6;17;
CORTIGLIONE ;451;386;5;13;
COSSOMBRATO ;383;323;8;12;
COSTIGLIOLE D'ASTI ;4731;3868;55;139;
CUNICO ;408;351;4;8;
DUSINO SAN MICHELE ;765;659;5;20;
FERRERE ;1283;1050;13;51;
FONTANILE ;456;393;10;21;
FRINCO ;614;511;6;22;
GRANA ;501;435;12;30;
GRAZZANO BADOGLIO ;539;436;5;17;
INCISA SCAPACCINO ;1701;1419;29;65;
ISOLA D'ASTI ;1713;1447;21;43;
LOAZZOLO ;285;237;10;16;
MARANZANA ;265;206;4;5;
MARETTO ;315;271;2;4;
MOASCA ;362;322;13;18;
MOMBALDONE ;197;173;1;5;
MOMBARUZZO ;917;772;20;42;
MOMBERCELLI ;1884;1584;16;57;
MONALE ;760;654;11;25;
MONASTERO BORMIDA ;808;698;16;40;
MONCALVO ;2737;2231;29;85;
MONCUCCO TORINESE ;695;584;4;18;
MONGARDINO ;800;670;10;33;
MONTABONE ;325;284;4;12;
MONTAFIA ;827;707;12;27;
MONTALDO SCARAMPI ;610;528;11;21;
MONTECHIARO D'ASTI ;1081;938;11;41;
MONTEGROSSO D'ASTI ;1780;1503;27;83;
MONTEMAGNO ;1013;805;11;30;
MONTIGLIO MONFERRATO ;1463;1184;9;37;
MORANSENGO ;199;163;4;11;
NIZZA MONFERRATO ;7904;6585;90;234;
OLMO GENTILE ;85;71;4;7;
PASSERANO MARMORITO ;399;312;3;8;
PENANGO ;454;382;6;16;
PIEA ;473;382;6;20;
PINO D'ASTI ;182;143;3;9;
PIOVA' MASSAIA ;552;458;10;25;
PORTACOMARO ;1675;1431;14;57;
QUARANTI ;173;150;2;4;
REFRANCORE ;1347;1125;13;36;
REVIGLIASCO D'ASTI ;726;643;10;22;
ROATTO ;327;290;6;9;
ROBELLA ;476;388;8;13;
ROCCA D'ARAZZO ;807;663;12;27;
ROCCAVERANO ;407;316;8;13;
ROCCHETTA PALAFEA ;333;277;3;5;
ROCCHETTA TANARO ;1193;1003;22;55;
SAN DAMIANO D'ASTI ;6195;5095;89;249;
SAN GIORGIO SCARAMPI ;106;90;3;4;
SAN MARTINO ALFIERI ;604;535;12;20;
SAN MARZANO OLIVETO ;866;728;5;21;
SAN PAOLO SOLBRITO ;918;801;10;20;
SCURZOLENGO ;533;440;5;16;
SEROLE ;144;120;6;9;
SESSAME ;234;202;5;10;
SETTIME ;461;374;7;22;
SOGLIO ;138;126;0;0;
TIGLIOLE ;1442;1172;16;36;
TONCO ;751;631;6;28;
TONENGO ;168;138;1;7;
VAGLIO SERRA ;228;179;4;5;
VALFENERA ;1816;1538;28;54;
VESIME ;548;458;10;26;
VIALE D'ASTI ;236;191;2;4;
VIARIGI ;831;677;8;17;
VIGLIANO D'ASTI ;685;559;14;21;
VILLAFRANCA D'ASTI ;2472;2057;31;82;
VILLANOVA D'ASTI ;3891;3373;48;120;
VILLA SAN SECONDO ;355;287;7;11;
VINCHIO ;555;465;9;26;
ACCEGLIO ;147;120;6;9;
AISONE ;228;172;5;8;
ALBA ;24110;20788;222;623;
ALBARETTO DELLA TORRE ;206;184;4;12;
ALTO ;109;97;4;5;
ARGENTERA ;85;74;1;1;
ARGUELLO ;159;141;0;1;
BAGNASCO ;822;681;8;35;
BAGNOLO PIEMONTE ;4495;3736;68;213;
BALDISSERO D'ALBA ;884;750;22;45;
BARBARESCO ;507;438;15;24;
BARGE ;5869;4893;82;234;
BAROLO ;576;507;10;16;
BASTIA MONDOVI' ;484;418;9;19;
BATTIFOLLO ;225;186;1;4;
BEINETTE ;2291;1976;41;94;
BELLINO ;142;105;9;12;
BELVEDERE LANGHE ;294;254;6;12;
BENE VAGIENNA ;2711;2281;44;122;
BENEVELLO ;385;349;12;15;
BERGOLO ;63;56;2;2;
BERNEZZO ;2557;2246;37;97;
BONVICINO ;99;90;6;11;
BORGOMALE ;319;269;8;16;
BORGO SAN DALMAZZO ;9505;8112;93;254;
BOSIA ;170;154;4;12;
BOSSOLASCO ;567;468;9;17;
BOVES ;7490;6363;92;264;
BRA ;22501;18966;200;681;
BRIAGLIA ;243;199;1;5;
BRIGA ALTA ;53;43;1;1;
BRONDELLO ;273;219;6;10;
BROSSASCO ;932;798;15;40;
BUSCA ;7653;6681;89;234;
CAMERANA ;597;495;17;31;
CAMO ;177;150;4;6;
CANALE ;4124;3566;54;125;
CANOSIO ;79;66;1;1;
CAPRAUNA ;117;87;7;8;
CARAGLIO ;5139;4452;74;158;
CARAMAGNA PIEMONTE ;2258;1951;33;96;
CARDE' ;898;801;17;38;
CARRU' ;3335;2752;64;161;
CARTIGNANO ;152;122;3;5;
CASALGRASSO ;1114;973;12;42;
CASTAGNITO ;1406;1267;19;43;
CASTELDELFINO ;176;128;3;6;
CASTELLAR ;230;198;2;7;
CASTELLETTO STURA ;941;808;22;42;
CASTELLETTO UZZONE ;308;263;4;10;
CASTELLINALDO ;697;589;16;28;
CASTELLINO TANARO ;286;241;5;19;
CASTELMAGNO ;95;71;0;4;
CASTELNUOVO DI CEVA ;110;97;3;4;
CASTIGLIONE FALLETTO ;506;441;2;12;
CASTIGLIONE TINELLA ;702;613;20;31;
CASTINO ;404;352;10;21;
CAVALLERLEONE ;470;412;17;31;
CAVALLERMAGGIORE ;3950;3445;44;131;
CELLE DI MACRA ;105;86;3;3;
CENTALLO ;4966;4412;102;209;
CERESOLE ALBA ;1697;1491;13;42;
CERRETO DELLE LANGHE ;351;287;11;26;
