1,1,1079,Chiesanuova,411.9,4.119,1,203,49.283806749211
1,1,1080,Chiomonte,2675.53,26.7553,3,932,34.8342197620658
1,1,1081,"Chiusa di San Michele",591.65,5.9165,1,1691,285.810867911772
1,1,1082,Chivasso,5123.85,51.2385,4,25914,505.752510319389
1,1,1083,Ciconio,316.39,3.1639,1,371,117.260343247258
1,1,1084,Cintano,493.45,4.9345,1,261,52.8928969500456
1,1,1085,Cinzano,619.63,6.1963,1,375,60.5199877346158
1,1,1086,Ciriè,1773.31,17.7331,2,18415,1038.45351348608
1,1,1087,Claviere,268.72,2.6872,1,192,71.4498362607919
1,1,1088,"Coassolo Torinese",2787.92,27.8792,3,1550,55.5970042181985
1,1,1089,Coazze,5657.35,56.5735,4,3084,54.5131554526413
1,1,1090,Collegno,1809.96,18.0996,2,49083,2711.82788569913
1,1,1091,"Colleretto Castelnuovo",633.22,6.3322,1,347,54.7992798711348
1,1,1092,"Colleretto Giacosa",458.95,4.5895,1,603,131.386861313869
1,1,1093,Condove,7111.42,71.1142,4,4670,65.6690225018351
1,1,1094,Corio,4149.21,41.4921,3,3330,80.2562415495962
1,1,1095,"Cossano Canavese",323.84,3.2384,1,522,161.190711462451
1,1,1096,Cuceglio,687.1,6.871,1,997,145.102605152088
1,1,1097,Cumiana,6073.44,60.7344,4,7825,128.839669116679
1,1,1098,Cuorgnè,1931.37,19.3137,2,10084,522.116425128277
1,1,1099,Druento,2753.99,27.5399,3,8436,306.319195058806
1,1,1100,Exilles,4654.81,46.5481,3,266,5.71451895995755
1,1,1101,Favria,1485.02,14.8502,2,5230,352.18380897227
1,1,1102,Feletto,789.32,7.8932,1,2269,287.462626057873
1,1,1103,Fenestrelle,4940.98,49.4098,3,553,11.1921116863456
1,1,1104,Fiano,1204.16,12.0416,2,2713,225.302285410577
1,1,1105,"Fiorano Canavese",434.58,4.3458,1,837,192.599751484192
1,1,1106,Foglizzo,1564.29,15.6429,2,2331,149.013290374547
1,1,1107,"Forno Canavese",1650.05,16.5005,2,3612,218.902457501288
1,1,1108,Frassinetto,2481.88,24.8188,2,272,10.9594339774687
1,1,1109,Front,1094.84,10.9484,2,1726,157.648606189032
1,1,1110,Frossasco,2014.91,20.1491,2,2840,140.94922353852
1,1,1111,Garzigliana,740.19,7.4019,1,557,75.2509490806414
1,1,1112,"Gassino Torinese",2051.12,20.5112,2,9536,464.916728421545
1,1,1113,Germagnano,1444.44,14.4444,2,1256,86.9541137049653
1,1,1114,Giaglione,3338.38,33.3838,3,653,19.5603855762376
1,1,1115,Giaveno,7173.87,71.7387,4,16281,226.948634419079
1,1,1116,Givoletto,1282.01,12.8201,2,3640,283.929142518389
1,1,1117,Gravere,1898.73,18.9873,2,715,37.6567495115156
1,1,1118,Groscavallo,9209.49,92.0949,4,191,2.07394763445099
1,1,1119,Grosso,432.97,4.3297,1,1040,240.201399635079
1,1,1120,Grugliasco,1313.23,13.1323,2,37194,2832.25329911744
1,1,1121,Ingria,1475.08,14.7508,2,49,3.32185372996719
1,1,1122,"Inverso Pinasca",802.94,8.0294,1,741,92.2858495030762
1,1,1123,Isolabella,477.17,4.7717,1,393,82.3605842781399
1,1,1124,Issiglio,550.43,5.5043,1,425,77.2123612448449
1,1,1125,Ivrea,3010.8,30.108,3,23592,783.579115185333
1,1,1126,"La Cassa",1203.55,12.0355,2,1781,147.97889576669
1,1,1127,"La Loggia",1279.31,12.7931,2,8631,674.660559207698
1,1,1128,"Lanzo Torinese",1028.77,10.2877,2,5150,500.597801257813
1,1,1129,Lauriano,1429.02,14.2902,2,1493,104.477194161033
1,1,1130,Leini,3243.6,32.436,3,15523,478.573190282402
1,1,1131,Lemie,4567.6,45.676,3,189,4.13784044136965
1,1,1132,Lessolo,793.67,7.9367,1,1982,249.72595663185
1,1,1133,Levone,539.13,5.3913,1,439,81.4274850221653
1,1,1134,Locana,13251.94,132.5194,4,1601,12.0812499905674
1,1,1135,Lombardore,1271.59,12.7159,2,1706,134.162741135114
1,1,1136,Lombriasco,720.97,7.2097,1,1056,146.469339917056
