TERNENGO ;260;244;2;11;
TOLLEGNO ;2191;1756;11;67;
TORRAZZO ;183;124;0;4;
TRIVERO ;5140;4170;50;184;
VALDENGO ;2155;1818;15;89;
VALLANZENGO ;198;160;2;7;
VALLE MOSSO ;2944;2304;29;129;
VALLE SAN NICOLAO ;919;697;26;29;
VEGLIO ;439;344;11;23;
VERRONE ;982;841;10;36;
VIGLIANO BIELLESE ;7024;5858;36;242;
VILLA DEL BOSCO ;334;239;5;12;
VILLANOVA BIELLESE ;158;134;2;9;
VIVERONE ;1163;1001;12;40;
ZIMONE ;357;299;9;19;
ZUBIENA ;1081;867;5;32;
ZUMAGLIA ;941;793;8;30;
ACCEGLIO ;149;129;9;17;
AISONE ;229;166;3;11;
ALBA ;23918;19875;168;630;
ALBARETTO DELLA TORRE ;209;185;1;11;
ALTO ;99;97;3;3;
ARGENTERA ;82;69;1;1;
ARGUELLO ;157;139;2;6;
BAGNASCO ;789;643;7;38;
BAGNOLO PIEMONTE ;4500;3653;55;148;
BALDISSERO D'ALBA ;882;720;13;26;
BARBARESCO ;503;415;17;25;
BARGE ;5785;4745;63;184;
BAROLO ;574;491;4;9;
BASTIA MONDOVI' ;469;389;12;20;
BATTIFOLLO ;222;183;1;8;
BEINETTE ;2344;1925;25;77;
BELLINO ;146;100;4;9;
BELVEDERE LANGHE ;292;246;6;11;
BENE VAGIENNA ;2730;2261;45;99;
BENEVELLO ;382;315;8;19;
BERGOLO ;58;49;0;4;
BERNEZZO ;2686;2239;24;89;
BONVICINO ;92;72;0;7;
BORGOMALE ;319;242;4;13;
BORGO SAN DALMAZZO ;9599;7815;55;295;
BOSIA ;162;132;1;6;
BOSSOLASCO ;563;449;9;29;
BOVES ;7532;6150;69;285;
BRA ;22290;17967;134;586;
BRIAGLIA ;256;193;2;9;
BRIGA ALTA ;50;34;0;0;
BRONDELLO ;255;197;2;9;
BROSSASCO ;912;763;9;24;
BUSCA ;7698;6575;66;277;
CAMERANA ;579;463;12;32;
CAMO ;181;156;3;8;
CANALE ;4105;3444;37;117;
CANOSIO ;66;47;0;1;
CAPRAUNA ;120;84;0;8;
CARAGLIO ;5209;4366;46;156;
CARAMAGNA PIEMONTE ;2307;1958;22;81;
CARDE' ;914;800;12;26;
CARRU' ;3389;2707;39;119;
CARTIGNANO ;150;122;2;3;
CASALGRASSO ;1121;955;16;42;
CASTAGNITO ;1426;1233;10;29;
CASTELDELFINO ;164;127;4;12;
CASTELLAR ;232;198;1;7;
CASTELLETTO STURA ;960;818;7;30;
CASTELLETTO UZZONE ;308;260;3;12;
CASTELLINALDO ;690;580;9;23;
CASTELLINO TANARO ;279;229;5;17;
CASTELMAGNO ;86;61;2;2;
CASTELNUOVO DI CEVA ;108;84;0;1;
CASTIGLIONE FALLETTO ;521;453;2;11;
CASTIGLIONE TINELLA ;688;585;9;26;
CASTINO ;386;306;3;7;
CAVALLERLEONE ;473;407;7;14;
CAVALLERMAGGIORE ;3968;3377;43;128;
CELLE DI MACRA ;99;73;0;0;
CENTALLO ;5012;4385;69;178;
CERESOLE ALBA ;1675;1424;9;46;
CERRETO LANGHE ;350;274;10;26;
CERVASCA ;3691;3122;38;127;
CERVERE ;1587;1340;25;59;
CEVA ;4348;3402;46;153;
CHERASCO ;6290;5254;54;189;
CHIUSA DI PESIO ;2978;2374;25;92;
CIGLIE' ;155;112;6;16;
CISSONE ;66;56;2;3;
CLAVESANA ;703;561;14;30;
CORNELIANO D'ALBA ;1580;1302;14;53;
CORTEMILIA ;1997;1649;22;63;
COSSANO BELBO ;838;739;24;55;
COSTIGLIOLE SALUZZO ;2499;2078;26;91;
CRAVANZANA ;326;260;4;16;
CRISSOLO ;164;127;4;9;
CUNEO ;43111;35475;275;1164;
DEMONTE ;1706;1321;21;68;
DIANO D'ALBA ;2607;2258;26;91;
DOGLIANI ;3546;2897;50;152;
DRONERO ;5472;4521;50;175;
ELVA ;93;69;0;1;
ENTRACQUE ;738;576;7;29;
ENVIE ;1565;1323;19;36;
FARIGLIANO ;1381;1107;16;47;
FAULE ;377;321;2;13;
FEISOGLIO ;321;270;11;17;
FOSSANO ;18953;16089;188;649;
FRABOSA SOPRANA ;694;535;11;22;
FRABOSA SOTTANA ;1189;874;9;27;
FRASSINO ;231;167;4;11;
GAIOLA ;429;369;1;13;
GAMBASCA ;295;222;2;12;
GARESSIO ;2825;2129;43;129;
GENOLA ;1851;1644;16;64;
GORZEGNO ;307;238;7;13;
GOTTASECCA ;151;128;3;7;
GOVONE ;1690;1392;18;46;
GRINZANE CAVOUR ;1350;1188;12;46;
GUARENE ;2481;2179;28;67;
IGLIANO ;71;56;3;4;
ISASCA ;80;61;2;3;
LAGNASCO ;1028;920;13;34;
LA MORRA ;2104;1782;14;54;
LEQUIO BERRIA ;434;369;6;15;
LEQUIO TANARO ;567;459;6;26;
LESEGNO ;643;541;4;24;
LEVICE ;214;177;3;5;
LIMONE PIEMONTE ;1329;1081;12;29;
LISIO ;186;157;7;14;
MACRA ;56;47;0;0;
MAGLIANO ALFIERI ;1456;1227;9;33;
MAGLIANO ALPI ;1706;1365;19;59;
MANGO ;1034;867;10;39;
MANTA ;2800;2340;24;94;
MARENE ;2223;1918;38;88;
MARGARITA ;1077;885;16;43;
MARMORA ;75;50;2;3;
MARSAGLIA ;253;174;3;10;
MARTINIANA PO ;598;497;10;29;
MELLE ;291;204;3;5;
MOIOLA ;251;192;3;8;
MOMBARCARO ;260;199;4;10;
MOMBASIGLIO ;519;429;4;14;
MONASTERO DI VASCO ;1055;876;16;37;
MONASTEROLO CASOTTO ;102;80;2;5;
MONASTEROLO DI SAVIGLIANO ;987;834;16;34;
MONCHIERO ;391;335;2;13;
MONDOVI' ;16967;13644;123;473;
MONESIGLIO ;624;512;7;23;
MONFORTE D'ALBA ;1516;1251;13;42;
MONTA' ;3551;3009;39;148;
MONTALDO DI MONDOVI' ;498;384;14;25;
MONTALDO ROERO ;729;623;10;28;
MONTANERA ;532;447;6;14;
MONTELUPO ALBESE ;385;334;5;11;
MONTEMALE DI CUNEO ;182;140;1;13;
MONTEROSSO GRANA ;410;314;4;10;
MONTEU ROERO ;1360;1135;14;38;
MONTEZEMOLO ;219;173;1;5;
MONTICELLO D'ALBA ;1624;1351;12;50;
MORETTA ;3370;2770;33;121;
MOROZZO ;1555;1310;23;56;
MURAZZANO ;678;528;9;27;
MURELLO ;778;636;11;23;
NARZOLE ;2414;2042;17;57;
NEIVE ;2390;2016;19;67;
NEVIGLIE ;344;297;6;10;
NIELLA BELBO ;352;286;2;10;
NIELLA TANARO ;832;621;7;34;
NOVELLO ;749;641;7;23;
NUCETTO ;371;286;5;18;
ONCINO ;84;67;0;0;
ORMEA ;1607;1161;17;59;
OSTANA ;69;57;1;3;
PAESANA ;2466;1878;42;132;
PAGNO ;480;414;5;11;
PAMPARATO ;345;272;3;6;
PAROLDO ;192;136;6;12;
PERLETTO ;250;208;4;15;
PERLO ;107;94;2;4;
PEVERAGNO ;4295;3490;43;119;
PEZZOLO VALLE UZZONE ;279;245;10;17;
PIANFEI ;1579;1261;22;56;
PIASCO ;2262;1878;17;79;
PIETRAPORZIO ;81;67;3;4;
PIOBESI D'ALBA ;935;824;5;18;
PIOZZO ;821;649;20;53;
POCAPAGLIA ;2418;2065;25;79;
POLONGHERA ;945;814;13;26;
PONTECHIANALE ;180;143;1;3;
PRADLEVES ;229;184;2;7;
PRAZZO ;165;129;2;3;
PRIERO ;370;298;1;9;
PRIOCCA ;1599;1365;20;53;
PRIOLA ;624;488;7;27;
PRUNETTO ;421;354;6;15;
RACCONIGI ;7812;6444;71;272;
REVELLO ;3362;2834;33;100;
RIFREDDO ;839;717;11;28;
RITTANA ;126;98;2;4;
ROASCHIA ;153;117;6;9;
ROASCIO ;70;55;1;5;
ROBILANTE ;1866;1473;14;97;
ROBURENT ;463;371;5;13;
ROCCABRUNA ;1213;1025;10;38;
ROCCA CIGLIE' ;136;103;1;3;
ROCCA DE' BALDI ;1309;1077;20;49;
ROCCAFORTE MONDOVI' ;1715;1357;17;53;
ROCCASPARVERA ;584;452;12;14;
ROCCAVIONE ;2273;1710;15;79;
ROCCHETTA BELBO ;160;130;2;4;
RODDI ;1206;1068;19;43;
RODDINO ;318;271;3;15;
RODELLO ;778;704;8;30;
ROSSANA ;757;609;6;20;
RUFFIA ;259;227;3;5;
SALE DELLE LANGHE ;427;362;5;21;
SALE SAN GIOVANNI ;151;116;0;4;
SALICETO ;1192;970;12;32;
SALMOUR ;572;483;7;22;
SALUZZO ;12870;10486;80;279;
SAMBUCO ;74;65;1;3;
SAMPEYRE ;944;722;12;30;
SAN BENEDETTO BELBO ;158;136;1;6;
SAN DAMIANO MACRA ;376;273;9;16;
SANFRE' ;2192;1864;17;62;
SANFRONT ;2160;1736;27;85;
SAN MICHELE MONDOVI' ;1552;1228;11;60;
SANT'ALBANO STURA ;1798;1558;17;48;
SANTA VITTORIA D'ALBA ;2017;1672;17;60;
SANTO STEFANO BELBO ;3159;2692;36;96;
SANTO STEFANO ROERO ;1086;907;15;30;
SAVIGLIANO ;16123;13399;124;439;
SCAGNELLO ;189;168;4;8;
SCARNAFIGI ;1513;1333;10;27;
SERRALUNGA D'ALBA ;365;310;1;11;
SERRAVALLE LANGHE ;283;215;1;5;
SINIO ;369;306;6;9;
SOMANO ;311;246;6;11;
SOMMARIVA DEL BOSCO ;4850;3885;43;169;
SOMMARIVA PERNO ;2207;1842;15;63;
STROPPO ;84;59;2;6;
TARANTASCA ;1592;1388;12;45;
TORRE BORMIDA ;187;155;5;9;
TORRE MONDOVI' ;409;322;7;13;
TORRE SAN GIORGIO ;581;503;3;16;
TORRESINA ;56;46;0;0;
TREISO ;619;546;3;19;
TREZZO TINELLA ;286;237;4;11;
TRINITA' ;1646;1343;24;58;
VALDIERI ;826;645;14;51;
VALGRANA ;651;533;11;29;
VALLORIATE ;129;99;1;4;
VALMALA ;59;49;1;2;
VENASCA ;1252;1000;11;46;
VERDUNO ;428;372;7;19;
VERNANTE ;1096;931;43;74;
VERZUOLO ;4975;4004;26;133;
VEZZA D'ALBA ;1735;1497;15;47;
VICOFORTE ;2575;2089;21;92;
VIGNOLO ;1719;1454;6;49;
VILLAFALLETTO ;2259;1942;20;61;
VILLANOVA MONDOVI' ;4459;3733;101;240;
VILLANOVA SOLARO ;661;554;7;25;
VILLAR SAN COSTANZO ;1162;982;12;51;
VINADIO ;589;442;6;24;
VIOLA ;392;298;4;8;
VOTTIGNASCO ;451;404;8;21;
AGRATE CONTURBIA ;1109;905;6;28;
AMENO ;755;625;25;34;
ARMENO ;1812;1486;18;57;
ARONA ;11640;9430;52;211;
BARENGO ;755;615;4;17;
BELLINZAGO NOVARESE ;7349;6275;62;270;
BIANDRATE ;896;742;6;23;
BOCA ;961;768;9;33;
BOGOGNO ;1001;807;9;29;
BOLZANO NOVARESE ;909;786;11;43;
BORGOLAVEZZARO ;1622;1339;9;37;
BORGOMANERO ;16411;13552;113;408;
BORGO TICINO ;3407;2737;25;79;
BRIGA NOVARESE ;2426;2073;20;81;
BRIONA ;964;816;9;30;
CALTIGNAGA ;2041;1804;17;67;
CAMERI ;8504;7210;38;212;
CARPIGNANO SESIA ;2128;1778;21;71;
CASALBELTRAME ;813;679;6;26;
CASALEGGIO NOVARA ;759;654;9;32;
CASALINO ;1288;1120;11;35;
CASALVOLONE ;695;584;5;14;
CASTELLAZZO NOVARESE ;236;204;4;10;
CASTELLETTO SOPRA TICINO ;7610;6271;36;164;
CAVAGLIETTO ;339;291;5;17;
CAVAGLIO D'AGOGNA ;1098;897;10;37;
CAVALLIRIO ;997;843;6;26;
CERANO ;5387;4359;66;206;
COLAZZA ;388;311;3;9;
COMIGNAGO ;944;821;10;31;
CRESSA ;1252;1051;7;32;
CUREGGIO ;1968;1680;16;70;
DIVIGNANO ;1082;885;6;36;
DORMELLETTO ;2031;1672;12;46;
FARA NOVARESE ;1683;1420;17;43;
FONTANETO D'AGOGNA ;2156;1752;32;75;
GALLIATE ;11835;9627;76;354;
GARBAGNA NOVARESE ;964;836;5;25;
GARGALLO ;1446;1255;16;47;
GATTICO ;2657;2249;15;84;
GHEMME ;3010;2425;17;60;
GOZZANO ;4492;3720;32;138;
GRANOZZO CON MONTICELLO ;1148;953;16;40;
GRIGNASCO ;3996;3309;34;122;
INVORIO ;3382;2794;28;100;
LANDIONA ;516;432;6;26;
LESA ;1872;1524;16;47;
MAGGIORA ;1414;1139;14;44;
MANDELLO VITTA ;223;185;1;10;
MARANO TICINO ;1221;1019;12;39;
MASSINO VISCONTI ;940;797;7;14;
MEINA ;1970;1666;11;48;
MEZZOMERICO ;861;720;13;25;
MIASINO ;787;637;18;28;
MOMO ;2203;1876;17;72;
NEBBIUNO ;1438;1158;4;15;
NIBBIOLA ;639;556;1;10;
NOVARA ;80378;65580;424;1865;
OLEGGIO ;10444;8446;87;301;
OLEGGIO CASTELLO ;1572;1335;9;42;
ORTA SAN GIULIO ;937;773;10;34;
PARUZZARO ;1490;1230;8;41;
PELLA ;866;724;10;34;
PETTENASCO ;1062;892;8;37;
PISANO ;627;520;8;17;
POGNO ;1225;1005;13;34;
POMBIA ;1535;1264;8;35;
PRATO SESIA ;1634;1344;16;52;
RECETTO ;750;605;8;25;
ROMAGNANO SESIA ;3340;2778;28;110;
ROMENTINO ;3802;3193;44;116;
SAN MAURIZIO D'OPAGLIO ;2455;2120;19;62;
SAN NAZZARO SESIA ;602;521;8;22;
SAN PIETRO MOSEZZO ;1512;1310;12;37;
SILLAVENGO ;483;440;7;19;
SIZZANO ;1231;1000;19;61;
SORISO ;582;511;2;21;
SOZZAGO ;851;710;7;22;
SUNO ;2312;1856;33;89;
TERDOBBIATE ;394;330;3;12;
TORNACO ;731;617;10;27;
TRECATE ;14467;11764;82;403;
VAPRIO D'AGOGNA ;841;689;20;28;
VARALLO POMBIA ;3813;3142;26;112;
VERUNO ;1418;1356;14;63;
VESPOLATE ;1693;1420;17;62;
VICOLUNGO ;703;600;8;25;
VINZAGLIO ;492;424;6;15;
ALAGNA VALSESIA ;369;289;2;9;
ALBANO VERCELLESE ;296;228;5;8;
ALICE CASTELLO ;2115;1741;26;90;
ARBORIO ;811;674;10;20;
ASIGLIANO VERCELLESE ;1166;932;5;29;
BALMUCCIA ;85;63;0;5;
BALOCCO ;210;194;7;11;
BIANZE' ;1724;1427;16;79;
BOCCIOLETO ;209;185;3;9;
BORGO D'ALE ;2142;1653;43;104;
BORGOSESIA ;11168;8946;65;290;
BORGO VERCELLI ;1879;1542;13;50;
BREIA ;162;122;2;6;
BURONZO ;801;656;15;36;
CAMPERTOGNO ;198;164;0;11;
CARCOFORO ;68;58;0;0;
CARESANA ;916;769;27;47;
CARESANABLOT ;957;850;5;22;
CARISIO ;751;626;3;20;
CASANOVA ELVO ;220;180;2;9;
CELLIO ;747;550;6;25;
CERVATTO ;50;39;0;0;
CIGLIANO ;3742;3069;50;142;
CIVIASCO ;236;206;5;13;
COLLOBIANO ;82;78;0;1;
COSTANZANA ;736;586;6;33;
CRAVAGLIANA ;253;210;3;13;
CRESCENTINO ;6515;5128;47;216;
CROVA ;365;290;4;10;
DESANA ;915;752;10;34;
FOBELLO ;219;175;1;5;
FONTANETTO PO ;1008;796;11;28;
FORMIGLIANA ;463;384;2;17;
GATTINARA ;6892;5525;43;231;
GHISLARENGO ;713;568;7;25;
GREGGIO ;311;260;0;9;
GUARDABOSONE ;299;247;0;8;
LAMPORO ;442;360;9;20;
LENTA ;764;666;10;28;
LIGNANA ;476;393;5;13;
LIVORNO FERRARIS ;3485;2844;28;138;
LOZZOLO ;671;540;7;15;
MOLLIA ;85;62;0;1;
MONCRIVELLO ;1293;1040;31;69;
MOTTA DE' CONTI ;727;565;10;40;
OLCENENGO ;581;480;5;18;
OLDENICO ;214;183;3;11;
PALAZZOLO VERCELLESE ;1106;891;12;29;
PERTENGO ;284;241;2;8;
PEZZANA ;1036;876;14;44;
PILA ;111;92;0;3;
PIODE ;172;139;1;7;
POSTUA ;507;397;8;20;
PRAROLO ;524;403;4;21;
QUARONA ;3519;2946;26;82;
QUINTO VERCELLESE ;368;309;4;11;
RASSA ;74;55;0;1;
RIMA SAN GIUSEPPE ;63;52;0;1;
RIMASCO ;126;98;0;3;
RIMELLA ;129;119;11;21;
RIVA VALDOBBIA ;197;143;1;6;
RIVE ;377;333;4;10;
ROASIO ;2062;1651;10;44;
RONSECCO ;516;423;7;24;
ROSSA ;161;135;1;2;
ROVASENDA ;834;709;5;21;
SABBIA ;64;53;1;1;
SALASCO ;211;175;3;6;
SALI VERCELLESE ;108;100;2;5;
SALUGGIA ;3300;2703;31;127;
SAN GERMANO VERCELLESE ;1359;1122;24;57;
SAN GIACOMO VERCELLESE ;288;239;2;7;
SANTHIA' ;7384;6163;66;261;
SCOPA ;333;278;4;15;
SCOPELLO ;357;293;4;9;
SERRAVALLE SESIA ;4038;3344;33;112;
STROPPIANA ;1049;868;10;43;
TRICERRO ;542;470;8;17;
TRINO ;6068;5046;74;214;
TRONZANO VERCELLESE ;2839;2367;33;117;
VALDUGGIA ;1794;1479;16;53;
VARALLO ;6238;5129;40;188;
VERCELLI ;37567;30213;256;1075;
VILLARBOIT ;409;353;3;10;
VILLATA ;1345;1131;18;49;
VOCCA ;119;98;1;5;
